"Season","Game_ID","Game_Date","Team","Location","Wins_Entering_Gm","Losses_Entering_Gm","Team_Minutes","Final_Score","Lead_Changes","Ties","Largest_Lead","Full_Timeouts","Short_Timeouts","Qtr_4_Score","L2M_Score","Weekday"
"2017-18",21700184,2017-11-11,"PHI","A",6,5,240,114,9,1,5,4,0,85,110,6
"2017-18",21700185,2017-11-11,"DEN","H",7,5,240,125,1,0,30,5,0,98,119,6
"2017-18",21700185,2017-11-11,"ORL","A",8,4,240,107,0,1,3,6,0,77,97,6
"2017-18",21700186,2017-11-11,"MIN","A",7,4,240,110,6,4,9,7,0,88,103,6
"2017-18",21700186,2017-11-11,"PHX","H",4,9,240,118,6,4,8,6,0,85,106,6
"2017-18",21700187,2017-11-11,"BKN","A",5,7,240,106,2,1,5,7,0,75,102,6
"2017-18",21700187,2017-11-11,"UTA","H",5,7,240,114,2,1,18,4,0,85,108,6
"2017-18",21700188,2017-11-12,"BOS","H",11,2,240,95,8,3,8,4,0,77,93,7
"2017-18",21700188,2017-11-12,"TOR","A",7,4,240,94,7,4,9,6,0,76,90,7
"2017-18",21700189,2017-11-12,"MIA","A",6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"2017-18",21700189,2017-11-12,"DET","H",9,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"2017-18",21700190,2017-11-12,"HOU","A",10,3,240,118,0,0,23,4,0,87,112,7
"2017-18",21700190,2017-11-12,"IND","H",6,7,240,95,0,0,0,6,0,71,90,7
"2017-18",21700191,2017-11-12,"DAL","A",2,11,240,99,1,5,4,7,0,67,89,7
"2017-18",21700191,2017-11-12,"OKC","H",5,7,240,112,2,2,21,6,0,83,107,7
"2017-18",21700192,2017-11-13,"SAC","A",3,9,240,92,1,0,10,5,0,71,90,1
"2017-18",21700192,2017-11-13,"WAS","H",7,5,240,110,2,6,22,4,0,86,107,1
"2017-18",21700193,2017-11-13,"CLE","A",6,7,240,104,5,6,7,6,0,61,97,1
"2017-18",21700193,2017-11-13,"NYK","H",7,5,240,101,4,2,23,6,0,76,97,1
"2017-18",21700194,2017-11-13,"MIL","H",6,6,240,110,5,7,9,6,0,84,107,1
"2017-18",21700194,2017-11-13,"MEM","A",7,5,240,103,5,8,10,5,0,77,101,1
"2017-18",21700195,2017-11-13,"ATL","A",2,11,240,105,4,2,14,7,0,80,101,1
"2017-18",21700195,2017-11-13,"NOP","H",7,6,240,106,4,4,5,5,0,78,100,1
"2017-18",21700196,2017-11-13,"LAL","A",5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2017-18",21700196,2017-11-13,"PHX","H",5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2017-18",21700197,2017-11-13,"MIN","A",7,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2017-18",21700197,2017-11-13,"UTA","H",6,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2017-18",21700198,2017-11-13,"DEN","A",8,5,240,82,0,0,7,5,0,66,78,1
"2017-18",21700198,2017-11-13,"POR","H",6,6,240,99,1,1,23,5,0,84,93,1
"2017-18",21700199,2017-11-13,"GSW","H",10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2017-18",21700199,2017-11-13,"ORL","A",8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2017-18",21700200,2017-11-13,"LAC","H",5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2017-18",21700200,2017-11-13,"PHI","A",6,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2017-18",21700201,2017-11-14,"BOS","A",12,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"2017-18",21700201,2017-11-14,"BKN","H",5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,2
"2017-18",21700202,2017-11-14,"HOU","H",11,3,240,113,1,1,8,4,0,94,110,2
"2017-18",21700202,2017-11-14,"TOR","A",7,5,240,129,2,2,20,4,0,103,120,2
"2017-18",21700203,2017-11-14,"DAL","H",2,12,240,91,6,2,7,7,0,60,81,2
"2017-18",21700203,2017-11-14,"SAS","A",8,5,240,97,7,4,12,4,0,62,89,2
"2017-18",21700204,2017-11-15,"ATL","H",2,12,240,126,0,0,48,4,0,92,120,3
"2017-18",21700204,2017-11-15,"SAC","A",3,10,240,80,0,0,0,5,0,61,76,3
"2017-18",21700205,2017-11-15,"MIA","H",6,7,240,93,3,1,7,6,0,74,86,3
"2017-18",21700205,2017-11-15,"WAS","A",8,5,240,102,3,4,13,5,0,71,93,3
"2017-18",21700206,2017-11-15,"NYK","H",7,6,240,106,3,4,6,6,0,77,99,3
"2017-18",21700206,2017-11-15,"UTA","A",6,8,240,101,2,5,12,6,0,82,93,3
"2017-18",21700207,2017-11-15,"CLE","A",7,7,240,115,8,4,13,4,0,88,111,3
"2017-18",21700207,2017-11-15,"CHA","H",5,7,240,107,7,6,8,6,0,84,103,3
"2017-18",21700208,2017-11-15,"IND","A",6,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2017-18",21700208,2017-11-15,"MEM","H",7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2017-18",21700209,2017-11-15,"MIL","H",7,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2017-18",21700209,2017-11-15,"DET","A",10,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2017-18",21700210,2017-11-15,"MIN","H",8,5,240,98,4,0,14,4,0,75,92,3
"2017-18",21700210,2017-11-15,"SAS","A",9,5,240,86,4,1,8,4,0,65,84,3
"2017-18",21700211,2017-11-15,"NOP","H",8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2017-18",21700211,2017-11-15,"TOR","A",8,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2017-18",21700212,2017-11-15,"CHI","A",2,9,240,79,0,0,0,5,0,56,76,3
"2017-18",21700212,2017-11-15,"OKC","H",6,7,240,92,0,0,27,5,0,77,90,3
"2017-18",21700213,2017-11-15,"ORL","A",8,6,240,94,2,0,14,7,0,71,86,3
"2017-18",21700213,2017-11-15,"POR","H",7,6,240,99,3,2,11,4,0,75,92,3
"2017-18",21700214,2017-11-15,"LAL","H",6,8,240,109,3,7,2,7,0,84,104,3
"2017-18",21700214,2017-11-15,"PHI","A",7,6,240,115,3,2,13,5,0,83,110,3
"2017-18",21700215,2017-11-16,"BOS","H",13,2,240,92,5,6,4,7,0,68,86,4
"2017-18",21700215,2017-11-16,"GSW","A",11,3,240,88,5,5,17,7,0,68,85,4
"2017-18",21700216,2017-11-16,"HOU","A",11,4,240,142,1,1,33,3,0,120,139,4
"2017-18",21700216,2017-11-16,"PHX","H",5,10,240,116,0,0,3,5,0,91,110,4
"2017-18",21700217,2017-11-17,"IND","H",7,8,240,107,3,1,8,6,0,71,101,5
"2017-18",21700217,2017-11-17,"DET","A",10,4,240,100,2,3,22,7,0,81,97,5
"2017-18",21700218,2017-11-17,"MIA","A",6,8,240,91,1,1,25,5,0,66,84,5
"2017-18",21700218,2017-11-17,"WAS","H",9,5,240,88,0,0,4,7,0,57,80,5
"2017-18",21700219,2017-11-17,"BKN","H",5,9,240,118,3,4,22,5,0,89,114,5
"2017-18",21700219,2017-11-17,"UTA","A",6,9,240,107,2,0,4,4,0,80,100,5
"2017-18",21700220,2017-11-17,"CLE","H",8,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2017-18",21700220,2017-11-17,"LAC","A",5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2017-18",21700221,2017-11-17,"NYK","A",8,6,240,84,2,1,2,5,0,64,82,5
"2017-18",21700221,2017-11-17,"TOR","H",9,5,240,107,2,2,25,4,0,78,107,5
"2017-18",21700222,2017-11-17,"CHI","H",2,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2017-18",21700222,2017-11-17,"CHA","A",5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2017-18",21700223,2017-11-17,"SAS","H",9,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2017-18",21700223,2017-11-17,"OKC","A",7,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2017-18",21700224,2017-11-17,"DAL","H",2,13,240,87,2,3,14,7,0,72,80,5
"2017-18",21700224,2017-11-17,"MIN","A",9,5,240,111,3,0,26,4,0,74,101,5
"2017-18",21700225,2017-11-17,"POR","A",8,6,240,82,6,1,5,6,0,60,75,5
"2017-18",21700225,2017-11-17,"SAC","H",3,11,240,86,6,5,8,4,0,60,81,5
"2017-18",21700226,2017-11-17,"NOP","A",8,7,240,114,0,0,0,4,0,80,110,5
"2017-18",21700226,2017-11-17,"DEN","H",8,6,240,146,0,0,34,4,0,106,141,5
"2017-18",21700227,2017-11-17,"LAL","H",6,9,240,113,4,6,4,5,0,82,107,5
"2017-18",21700227,2017-11-17,"PHX","A",5,11,240,122,5,1,16,5,0,89,119,5
"2017-18",21700228,2017-11-18,"LAC","A",5,9,240,87,6,4,2,5,0,71,85,6
"2017-18",21700228,2017-11-18,"CHA","H",5,9,240,102,6,2,15,4,0,73,93,6
"2017-18",21700229,2017-11-18,"ORL","H",8,7,240,85,0,3,0,6,0,67,79,6
"2017-18",21700229,2017-11-18,"UTA","A",6,10,240,125,0,0,46,3,0,97,120,6
"2017-18",21700230,2017-11-18,"ATL","H",3,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"2017-18",21700230,2017-11-18,"BOS","A",14,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"2017-18",21700231,2017-11-18,"GSW","A",11,4,240,124,2,3,18,5,0,99,120,6
"2017-18",21700231,2017-11-18,"PHI","H",8,6,240,116,1,0,24,5,0,89,108,6
"2017-18",21700232,2017-11-18,"HOU","A",12,4,240,105,1,1,24,3,0,82,102,6
"2017-18",21700232,2017-11-18,"MEM","H",7,7,240,83,1,1,1,6,0,67,81,6
"2017-18",21700233,2017-11-18,"DAL","H",2,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"2017-18",21700233,2017-11-18,"MIL","A",8,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,6
"2017-18",21700234,2017-11-18,"POR","H",8,7,240,102,4,1,22,5,0,80,102,6
"2017-18",21700234,2017-11-18,"SAC","A",4,11,240,90,4,3,5,4,0,63,85,6
"2017-18",21700235,2017-11-19,"MIA","H",7,8,240,95,3,1,6,4,0,68,89,7
"2017-18",21700235,2017-11-19,"IND","A",8,8,240,120,3,1,30,6,0,90,113,7
"2017-18",21700236,2017-11-19,"GSW","A",12,4,240,118,2,2,28,5,0,98,109,7
"2017-18",21700236,2017-11-19,"BKN","H",6,9,240,111,2,0,3,6,0,84,103,7
"2017-18",21700237,2017-11-19,"TOR","H",10,5,240,100,9,5,10,4,0,79,95,7
"2017-18",21700237,2017-11-19,"WAS","A",9,6,240,91,8,6,5,5,0,76,87,7
"2017-18",21700238,2017-11-19,"MIN","H",10,5,240,97,3,2,11,7,0,80,92,7
"2017-18",21700238,2017-11-19,"DET","A",10,5,240,100,4,4,7,3,0,71,92,7
"2017-18",21700239,2017-11-19,"CHI","A",3,10,240,105,6,6,9,7,0,84,100,7
"2017-18",21700239,2017-11-19,"PHX","H",6,11,240,113,6,5,11,4,0,85,108,7
"2017-18",21700240,2017-11-19,"DEN","A",9,6,240,109,5,4,3,6,0,84,105,7
"2017-18",21700240,2017-11-19,"LAL","H",6,10,240,127,5,1,24,6,0,99,125,7
"2017-18",21700241,2017-11-20,"MIN","A",10,6,240,102,10,8,6,5,0,80,98,1
"2017-18",21700241,2017-11-20,"CHA","H",6,9,240,118,10,6,17,4,0,84,113,1
"2017-18",21700242,2017-11-20,"CLE","A",9,7,240,116,4,1,39,3,0,101,116,1
"2017-18",21700242,2017-11-20,"DET","H",11,5,240,88,4,2,2,5,0,62,79,1
"2017-18",21700243,2017-11-20,"ORL","H",8,8,240,97,6,1,7,7,0,72,87,1
"2017-18",21700243,2017-11-20,"IND","A",9,8,240,105,7,5,11,6,0,78,95,1
"2017-18",21700244,2017-11-20,"PHI","H",8,7,240,107,2,1,21,6,0,75,103,1
"2017-18",21700244,2017-11-20,"UTA","A",7,10,240,86,2,1,2,5,0,63,85,1
"2017-18",21700245,2017-11-20,"LAC","A",5,10,240,85,6,4,8,4,0,68,81,1
"2017-18",21700245,2017-11-20,"NYK","H",8,7,240,107,6,3,26,4,0,83,105,1
"2017-18",21700246,2017-11-20,"POR","A",9,7,240,100,3,1,13,5,0,72,94,1
"2017-18",21700246,2017-11-20,"MEM","H",7,8,240,92,2,3,9,7,0,71,88,1
"2017-18",21700247,2017-11-20,"MIL","H",8,7,240,88,4,3,5,3,0,66,84,1
"2017-18",21700247,2017-11-20,"WAS","A",9,7,240,99,4,5,17,5,0,73,97,1
"2017-18",21700248,2017-11-20,"NOP","H",8,8,240,114,4,3,8,6,0,87,104,1
"2017-18",21700248,2017-11-20,"OKC","A",7,8,240,107,3,3,19,7,0,86,99,1
"2017-18",21700249,2017-11-20,"BOS","A",15,2,265,110,2,5,15,6,0,69,91,1
"2017-18",21700249,2017-11-20,"DAL","H",3,14,265,102,1,1,13,9,0,77,94,1
"2017-18",21700250,2017-11-20,"ATL","A",3,13,240,85,3,3,3,6,0,65,81,1
"2017-18",21700250,2017-11-20,"SAS","H",10,6,240,96,3,1,14,3,0,70,92,1
"2017-18",21700251,2017-11-20,"DEN","A",9,7,240,114,5,1,22,6,0,81,111,1
"2017-18",21700251,2017-11-20,"SAC","H",4,12,240,98,4,8,2,5,0,70,89,1
"2017-18",21700252,2017-11-21,"CHI","A",3,11,240,94,5,1,19,6,0,75,92,2
"2017-18",21700252,2017-11-21,"LAL","H",7,10,240,103,5,2,9,6,0,72,94,2
"2017-18",21700253,2017-11-22,"WAS","A",10,7,265,124,6,5,11,8,0,88,111,3
"2017-18",21700253,2017-11-22,"CHA","H",7,9,265,129,6,2,7,5,0,84,106,3
"2017-18",21700254,2017-11-22,"CLE","H",10,7,240,119,6,2,11,5,0,77,110,3
"2017-18",21700254,2017-11-22,"BKN","A",6,10,240,109,6,5,7,6,0,77,105,3
"2017-18",21700255,2017-11-22,"PHI","H",9,7,240,101,0,0,24,6,0,70,95,3
"2017-18",21700255,2017-11-22,"POR","A",10,7,240,81,0,0,0,6,0,57,73,3
"2017-18",21700256,2017-11-22,"ATL","H",3,14,240,103,6,4,7,6,0,84,101,3
"2017-18",21700256,2017-11-22,"LAC","A",5,11,240,116,7,3,15,4,0,88,116,3
"2017-18",21700257,2017-11-22,"BOS","A",16,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2017-18",21700257,2017-11-22,"MIA","H",7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2017-18",21700258,2017-11-22,"NYK","H",9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2017-18",21700258,2017-11-22,"TOR","A",11,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2017-18",21700259,2017-11-22,"DEN","A",10,7,240,95,0,1,2,7,0,67,83,3
"2017-18",21700259,2017-11-22,"HOU","H",13,4,240,125,1,1,48,3,0,101,120,3
"2017-18",21700260,2017-11-22,"DAL","A",3,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2017-18",21700260,2017-11-22,"MEM","H",7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2017-18",21700261,2017-11-22,"MIN","H",10,7,240,124,4,6,26,7,0,106,114,3
"2017-18",21700261,2017-11-22,"ORL","A",8,9,240,118,3,1,8,7,0,80,104,3
"2017-18",21700262,2017-11-22,"NOP","H",9,8,240,107,1,0,30,3,0,87,103,3
"2017-18",21700262,2017-11-22,"SAS","A",11,6,240,90,1,0,15,5,0,59,84,3
"2017-18",21700263,2017-11-22,"GSW","A",13,4,240,91,1,1,4,5,0,71,91,3
"2017-18",21700263,2017-11-22,"OKC","H",7,9,240,108,1,1,26,5,0,94,108,3
"2017-18",21700264,2017-11-22,"MIL","A",8,8,265,113,5,5,15,7,0,84,97,3
"2017-18",21700264,2017-11-22,"PHX","H",7,11,265,107,5,7,4,8,0,75,98,3
"2017-18",21700265,2017-11-22,"CHI","A",3,12,240,80,5,1,2,6,0,69,78,3
"2017-18",21700265,2017-11-22,"UTA","H",7,11,240,110,6,1,32,5,0,87,105,3
"2017-18",21700266,2017-11-22,"LAL","A",8,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2017-18",21700266,2017-11-22,"SAC","H",4,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,3
"2017-18",21700267,2017-11-24,"BKN","H",6,11,240,125,8,5,11,6,0,92,121,5
"2017-18",21700267,2017-11-24,"POR","A",10,8,240,127,9,6,4,4,0,92,117,5
"2017-18",21700268,2017-11-24,"ATL","H",3,15,240,116,2,2,15,5,0,89,108,5
"2017-18",21700268,2017-11-24,"NYK","A",10,7,240,104,2,0,17,5,0,86,97,5
"2017-18",21700269,2017-11-24,"BOS","H",16,3,240,118,4,0,32,3,0,99,112,5
"2017-18",21700269,2017-11-24,"ORL","A",8,10,240,103,3,1,4,6,0,69,96,5
"2017-18",21700270,2017-11-24,"CLE","H",11,7,240,100,8,9,6,6,0,83,97,5
"2017-18",21700270,2017-11-24,"CHA","A",8,9,240,99,7,7,8,4,0,82,99,5
"2017-18",21700271,2017-11-24,"IND","H",10,8,240,107,3,4,13,6,0,81,103,5
"2017-18",21700271,2017-11-24,"TOR","A",11,6,240,104,2,4,12,7,0,80,98,5
"2017-18",21700272,2017-11-24,"MIA","A",8,9,240,109,1,1,20,4,0,81,107,5
"2017-18",21700272,2017-11-24,"MIN","H",11,7,240,97,0,0,2,5,0,70,93,5
"2017-18",21700273,2017-11-24,"OKC","H",8,9,240,98,1,1,15,7,0,77,93,5
"2017-18",21700273,2017-11-24,"DET","A",11,6,240,99,2,2,4,5,0,73,97,5
"2017-18",21700274,2017-11-24,"DEN","H",10,8,240,104,1,3,20,6,0,76,97,5
"2017-18",21700274,2017-11-24,"MEM","A",7,10,240,92,0,0,4,7,0,74,86,5
"2017-18",21700275,2017-11-24,"NOP","A",10,8,240,115,2,1,35,4,0,94,111,5
"2017-18",21700275,2017-11-24,"PHX","H",7,12,240,91,2,0,4,5,0,62,85,5
"2017-18",21700276,2017-11-24,"CHI","A",3,13,240,94,6,2,4,5,0,66,91,5
"2017-18",21700276,2017-11-24,"GSW","H",13,5,240,143,6,1,49,3,0,110,138,5
"2017-18",21700277,2017-11-25,"SAS","A",11,7,240,106,5,0,20,5,0,72,100,6
"2017-18",21700277,2017-11-25,"CHA","H",8,10,240,86,4,1,5,7,0,58,83,6
"2017-18",21700278,2017-11-25,"ORL","A",8,11,240,111,1,2,8,7,0,85,109,6
"2017-18",21700278,2017-11-25,"PHI","H",10,7,240,130,2,2,19,5,0,101,124,6
"2017-18",21700279,2017-11-25,"POR","A",11,8,240,108,2,0,7,5,0,73,98,6
"2017-18",21700279,2017-11-25,"WAS","H",10,8,240,105,2,0,17,6,0,83,105,6
"2017-18",21700280,2017-11-25,"ATL","H",4,15,240,78,2,1,3,5,0,58,73,6
"2017-18",21700280,2017-11-25,"TOR","A",11,7,240,112,2,1,45,3,0,99,112,6
"2017-18",21700281,2017-11-25,"BOS","A",17,3,240,108,2,1,15,3,0,82,104,6
"2017-18",21700281,2017-11-25,"IND","H",11,8,240,98,1,0,13,7,0,70,93,6
"2017-18",21700282,2017-11-25,"HOU","H",14,4,240,117,4,2,23,4,0,95,114,6
"2017-18",21700282,2017-11-25,"NYK","A",10,8,240,102,4,0,22,5,0,74,99,6
"2017-18",21700283,2017-11-25,"DAL","H",4,15,240,97,2,1,26,4,0,78,90,6
"2017-18",21700283,2017-11-25,"OKC","A",8,10,240,81,1,0,7,7,0,55,78,6
"2017-18",21700284,2017-11-25,"NOP","A",11,8,240,95,0,1,14,4,0,75,95,6
"2017-18",21700284,2017-11-25,"GSW","H",14,5,240,110,1,1,16,5,0,84,103,6
"2017-18",21700285,2017-11-25,"MIL","A",9,8,240,108,5,4,2,4,0,85,106,6
"2017-18",21700285,2017-11-25,"UTA","H",8,11,240,121,5,3,15,5,0,95,118,6
"2017-18",21700286,2017-11-25,"LAC","A",6,11,240,97,1,1,10,6,0,76,95,6
"2017-18",21700286,2017-11-25,"SAC","H",5,13,240,95,1,2,18,4,0,71,87,6
"2017-18",21700287,2017-11-26,"CHI","H",3,14,240,93,8,7,8,5,0,61,83,7
"2017-18",21700287,2017-11-26,"MIA","A",9,9,240,100,8,3,12,4,0,64,91,7
"2017-18",21700288,2017-11-26,"MIN","H",11,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"2017-18",21700288,2017-11-26,"PHX","A",7,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,7
"2017-18",21700289,2017-11-26,"BKN","A",6,12,240,98,1,6,19,5,0,79,95,7
"2017-18",21700289,2017-11-26,"MEM","H",7,11,240,88,0,0,8,6,0,65,85,7
"2017-18",21700290,2017-11-27,"ORL","A",8,12,240,109,5,0,5,7,0,84,103,1
"2017-18",21700290,2017-11-27,"IND","H",11,9,240,121,6,1,17,4,0,85,117,1
"2017-18",21700291,2017-11-27,"CLE","A",12,7,240,113,2,1,29,2,0,86,113,1
"2017-18",21700291,2017-11-27,"PHI","H",11,7,240,91,1,0,4,7,0,73,86,1
"2017-18",21700292,2017-11-27,"BOS","H",18,3,240,108,10,10,4,6,0,86,106,1
"2017-18",21700292,2017-11-27,"DET","A",12,6,240,118,10,5,11,3,0,86,112,1
"2017-18",21700293,2017-11-27,"NYK","H",10,9,240,91,5,1,2,5,0,64,86,1
"2017-18",21700293,2017-11-27,"POR","A",12,8,240,103,5,3,26,6,0,90,96,1
"2017-18",21700294,2017-11-27,"HOU","H",15,4,240,117,1,0,22,5,0,96,117,1
"2017-18",21700294,2017-11-27,"BKN","A",7,12,240,103,1,2,1,4,0,80,97,1
"2017-18",21700295,2017-11-27,"DAL","A",5,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2017-18",21700295,2017-11-27,"SAS","H",12,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"2017-18",21700296,2017-11-27,"GSW","H",15,5,240,106,8,8,10,6,0,82,106,1
"2017-18",21700296,2017-11-27,"SAC","A",5,14,240,110,8,9,6,7,0,83,102,1
"2017-18",21700297,2017-11-27,"LAC","H",7,11,240,120,8,6,9,6,0,87,116,1
"2017-18",21700297,2017-11-27,"LAL","A",8,11,240,115,8,3,8,7,0,89,113,1
"2017-18",21700298,2017-11-28,"CLE","H",13,7,240,108,0,0,34,5,0,93,108,2
"2017-18",21700298,2017-11-28,"MIA","A",10,9,240,97,0,1,0,5,0,74,93,2
"2017-18",21700299,2017-11-28,"CHI","H",3,15,240,99,2,2,8,7,0,70,91,2
"2017-18",21700299,2017-11-28,"PHX","A",7,14,240,104,3,1,17,5,0,73,99,2
"2017-18",21700300,2017-11-28,"MIN","H",12,8,240,89,1,2,13,5,0,71,87,2
"2017-18",21700300,2017-11-28,"WAS","A",10,9,240,92,2,2,4,7,0,68,87,2
"2017-18",21700301,2017-11-28,"DEN","A",11,8,240,77,7,3,7,6,0,66,75,2
"2017-18",21700301,2017-11-28,"UTA","H",9,11,240,106,7,4,31,4,0,76,99,2
"2017-18",21700302,2017-11-28,"MIL","A",9,9,240,112,2,2,36,2,0,92,111,2
"2017-18",21700302,2017-11-28,"SAC","H",6,14,240,87,1,0,4,6,0,59,83,2
"2017-18",21700303,2017-11-29,"PHX","A",8,14,240,107,0,0,0,4,0,70,100,3
"2017-18",21700303,2017-11-29,"DET","H",13,6,240,131,0,0,36,5,0,104,127,3
"2017-18",21700304,2017-11-29,"ORL","H",8,13,240,121,3,2,22,6,0,87,117,3
"2017-18",21700304,2017-11-29,"OKC","A",8,11,240,108,2,3,4,5,0,80,103,3
"2017-18",21700305,2017-11-29,"PHI","H",11,8,240,118,1,1,24,6,0,84,110,3
"2017-18",21700305,2017-11-29,"WAS","A",11,9,240,113,0,3,2,6,0,65,103,3
"2017-18",21700306,2017-11-29,"MIA","A",10,10,240,86,2,0,1,5,0,64,79,3
"2017-18",21700306,2017-11-29,"NYK","H",10,10,240,115,2,0,30,4,0,88,108,3
"2017-18",21700307,2017-11-29,"TOR","H",12,7,240,126,0,0,19,5,0,93,116,3
"2017-18",21700307,2017-11-29,"CHA","A",8,11,240,113,0,2,0,6,0,85,107,3
"2017-18",21700308,2017-11-29,"HOU","H",16,4,240,118,4,3,26,4,0,89,118,3
"2017-18",21700308,2017-11-29,"IND","A",12,9,240,97,3,2,5,6,0,71,92,3
"2017-18",21700309,2017-11-29,"NOP","H",11,9,240,102,0,1,8,5,0,76,97,3
"2017-18",21700309,2017-11-29,"MIN","A",12,9,240,120,1,2,20,3,0,93,113,3
"2017-18",21700310,2017-11-29,"DAL","H",5,16,240,104,3,5,10,7,0,76,95,3
"2017-18",21700310,2017-11-29,"BKN","A",7,13,240,109,4,3,9,5,0,80,103,3
"2017-18",21700311,2017-11-29,"SAS","H",13,7,240,104,1,0,15,4,0,79,101,3
"2017-18",21700311,2017-11-29,"MEM","A",7,12,240,95,0,0,2,5,0,73,93,3
"2017-18",21700312,2017-11-29,"GSW","A",15,6,265,127,7,7,11,6,0,84,104,3
"2017-18",21700312,2017-11-29,"LAL","H",8,12,265,123,7,10,6,9,0,84,104,3
"2017-18",21700313,2017-11-30,"ATL","H",4,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2017-18",21700313,2017-11-30,"CLE","A",14,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2017-18",21700314,2017-11-30,"BOS","H",18,4,240,108,3,3,13,4,0,76,101,4
"2017-18",21700314,2017-11-30,"PHI","A",12,8,240,97,2,0,7,7,0,71,90,4
"2017-18",21700315,2017-11-30,"CHI","A",3,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2017-18",21700315,2017-11-30,"DEN","H",11,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,4
"2017-18",21700316,2017-11-30,"MIL","A",10,9,240,103,1,2,24,5,0,87,99,4
"2017-18",21700316,2017-11-30,"POR","H",13,8,240,91,0,0,4,7,0,66,87,4
"2017-18",21700317,2017-11-30,"LAC","H",8,11,240,107,3,4,9,6,0,87,100,4
"2017-18",21700317,2017-11-30,"UTA","A",10,11,240,126,4,1,24,3,0,94,122,4
"2017-18",21700318,2017-12-01,"GSW","A",16,6,240,133,0,0,23,6,0,102,133,5
"2017-18",21700318,2017-12-01,"ORL","H",9,13,240,112,0,0,0,7,0,91,110,5
"2017-18",21700319,2017-12-01,"IND","A",12,10,240,115,6,4,8,7,0,89,109,5
"2017-18",21700319,2017-12-01,"TOR","H",13,7,240,120,6,1,14,5,0,94,116,5
"2017-18",21700320,2017-12-01,"WAS","H",11,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2017-18",21700320,2017-12-01,"DET","A",14,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2017-18",21700321,2017-12-01,"MIA","H",10,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2017-18",21700321,2017-12-01,"CHA","A",8,12,NA,NA,NA,NA,NA,NA,NA,NA,NA,5
"2017-18",21700322,2017-12-01,"CHI","H",3,17,240,106,11,4,9,6,0,81,99,5
"2017-18",21700322,2017-12-01,"SAC","A",6,15,240,107,11,4,7,5,0,82,101,5
"2017-18",21700323,2017-12-01,"SAS","A",14,7,240,95,1,1,25,4,0,68,93,5
"2017-18",21700323,2017-12-01,"MEM","H",7,13,240,79,1,1,4,5,0,59,72,5
"2017-18",21700324,2017-12-01,"MIN","A",13,9,240,107,0,0,0,7,0,79,98,5
